AirTemp,ProcessTemp,RotSpeed,Torque,ToolWear,Index
-0.06953635490911227,-0.02926441285021876,-0.10498813632556292,-0.20659647599601325,-0.08926313189922065,2277
-0.054033996558553614,-0.028952103968880205,-0.13224446768738093,-0.20499865523476493,-0.0794192885305478,2288
-0.054060196767361415,-0.025639048563369727,-0.1324007466720985,-0.20351054089330184,-0.08403797908399595,2302
-0.18960309242631415,-0.04779559514168872,0.04504350590909002,-0.12073886528166525,-0.18655446503954812,2306
-0.20678980115431186,-0.054380645492281374,0.09044824055536295,-0.21234838864227185,-0.1165779172466257,2314
-0.05189199921521201,-0.031111648625121804,-0.132805672444369,-0.1954725573880821,-0.08836663430734251,2315
-0.042925059354613375,-0.03226579794711122,-0.15738772448481694,-0.21726870208468285,-0.04480122810890183,2324
-0.05201875301422628,-0.024038477941404263,-0.12929983643491838,-0.2024768593442624,-0.0918145852453157,2335
-0.05296405253280691,-0.023108180151399996,-0.1302269732488952,-0.20233812844783844,-0.09101117759918688,2339
-0.05328725081710167,-0.022954343525408764,-0.1320308014032083,-0.19868810668297893,-0.09268800955142983,2340
-0.05331302111892569,-0.023771704797955956,-0.136456283563195,-0.20220930086219432,-0.08389820163785618,2342
-0.083621231815286,-0.040469488302916815,-0.10603003268617392,-0.1551090883886307,-0.1144186707871198,2346
-0.05099863130442047,-0.027010060039872878,-0.13839596900128576,-0.2002385686715666,-0.08300528296298183,2350
-0.0779675280059109,-0.03885941456997289,-0.11370898994581627,-0.152620835143336,-0.11649174431509089,2351
-0.05450957977068149,-0.027988404662749693,-0.09506194918881816,-0.2175919242550351,-0.10449665410284363,2354
-0.06583174195791551,-0.028846493382767905,-0.02992377593144696,-0.2767373119765758,-0.09330918873141991,2358
-0.05352476848670525,-0.0233923998240432,-0.1320209015202475,-0.20066949075642948,-0.0900409513927024,2381
-0.0535171850166786,-0.023363116582124376,-0.13188762792592088,-0.1994852596919279,-0.09139532276347558,2383
-0.05289820923506432,-0.02442024294107823,-0.12992050965681637,-0.19902513641273353,-0.09338441373443533,2385
-0.0540614326402404,-0.023600485480763787,-0.1304826022801745,-0.1951600079848319,-0.09634398359411664,2386
-0.053456873910320585,-0.026459831493680128,-0.13188472195559336,-0.19667943473509983,-0.09116764988543373,2388
-0.05609754920504701,-0.026275519875096756,-0.14290073316711924,-0.16936759725182532,-0.07500711248103913,2395
-0.05447034700867749,-0.027442136971559793,-0.13537640866790054,-0.19945442297193947,-0.08290519636005074,2396
-0.055271457844594446,-0.028138816241015052,-0.13513022345992448,-0.19905698079901032,-0.08205103363558339,2397
-0.22131871120924604,-0.05317897458023783,0.09274905915149143,-0.1889431612580745,-0.12395672408406155,2401
-0.051696931738774286,-0.02618243086242433,-0.13484692659220276,-0.19566419429556745,-0.09125802849115894,2404
-0.04590057320093522,-0.0281624490966431,-0.15175835260712556,-0.2154781765142917,-0.053348960561131566,2410
-0.04512210263196434,-0.028963851492682276,-0.15031034103232513,-0.20742032103927976,-0.06783189578387548,2413
-0.05424250218914197,-0.027979041810288364,-0.09002160561672891,-0.23470889916591767,-0.09269646319805071,2414
-0.053032639773214076,-0.024596123667045625,-0.1330131127100418,-0.1961876771839875,-0.09281895864583853,2416
-0.054258747105867575,-0.022827883066449967,-0.13181778660769902,-0.19496617058001522,-0.0957779246200956,2417
-0.06413507778388786,-0.026600852022684376,-0.12275006428596597,-0.19725020598959056,-0.08891231189799963,2420
-0.0610435197110165,-0.04915294688297884,-0.14459492998232967,-0.11791533537052828,-0.11194178003327494,2421
-0.07491331855877793,-0.030660556490916292,-0.1351525138638336,-0.09491646280816038,-0.14400566025844047,2422
-0.05181430589274718,-0.023479536488035857,-0.13893816895157857,-0.19984713905817578,-0.08556936158959019,2427
-0.21804563838680122,-0.05136712211779649,0.0896828290364323,-0.21850477394264828,-0.09141380656931285,2430
-0.05861984243055138,-0.027625104750742323,-0.09856347793842768,-0.2234187376723205,-0.09142134918808632,2433
-0.22716529765980722,-0.049024890408376966,0.08932052582831784,-0.12333046816911104,-0.18944838157114893,2438
-0.053929743143943984,-0.027251041176867587,-0.13880654858757693,-0.1964949068246218,-0.08316627224711774,2443
-0.07523982668817898,-0.033859692288139176,0.0785533194660783,0.42804317783157975,-0.107145490301465,2444
-0.20428134760832528,-0.05533221742093489,0.07367993344389323,-0.12108486318322809,-0.19263001721153172,2445
-0.07984180971471881,-0.039428507534591116,-0.11700810333208755,-0.16046812517011577,-0.10290196622861468,2446
-0.05532957044275008,-0.03224861397551463,-0.09402972793239366,-0.23392501878952843,-0.08411558083994121,2448
-0.052600390078074946,-0.028569216171339163,-0.13724059478765957,-0.20069439758379237,-0.08054391335926225,2453
-0.05318561380835578,-0.0292376946586471,-0.133628729894299,-0.19941857029113383,-0.08417790332769204,2456
-0.19035022936889232,-0.04268165559617203,0.05500190729746078,-0.15009477595182463,-0.17152375836069736,2459
-0.05318977159822021,-0.025294683616511833,-0.13408986902393877,-0.21432068006145968,-0.07275350767999712,2464
-0.052408504302815316,-0.026895572977374806,-0.09612543983262038,-0.21786876300270477,-0.10635023186461232,2466
-0.20142544480486493,-0.03468462784269076,0.051923267570612955,-0.19521390797520352,-0.1202477989279806,2471
-0.06182829053821488,-0.026219959927581846,-0.13373924677634091,-0.20616337761496448,-0.07169763712302575,2474
-0.05436659689793421,-0.02616553248037257,-0.13231112720097035,-0.20731854919873957,-0.07948670620211148,2482
-0.05438136979611265,-0.028104201088758007,-0.13040527014594988,-0.19225189331319234,-0.09450577763611516,2484
-0.18495251482684558,-0.039321366813089,0.07544705881022293,-0.20630242943684857,-0.1445192597135659,2488
-0.04891022878337165,-0.026793403756551905,-0.143549924754866,-0.22125188374508917,-0.05914307094024865,2489
-0.06183126548467678,-0.036350084774892606,-0.17330167576142833,-0.16972018428555435,-0.05844530167357415,2490
-0.04709305648847686,-0.0327074075962545,-0.11387651502894564,-0.25626096054011926,-0.04971057232632908,2491
-0.06550100829589985,-0.06278406200228853,-0.14414413924746292,-0.2036522392738226,0.021432936839346727,2493
-0.08192413560116332,-0.08038789376754375,-0.17577390211382946,-0.26914987087463504,0.10758729037704666,2497
-0.08607310151862907,-0.098993546275259,-0.2535227753585718,-0.15806443278773125,0.20700534396006554,2502
-0.07893763406396527,-0.04318651570509936,-0.11013113458683446,-0.16586566452522003,-0.10152756309900891,2507
-0.05230595023483167,-0.031154416252820522,-0.13622530155847606,-0.19862248968595006,-0.08134035424804897,2508
-0.052493931674180684,-0.03383894073305353,-0.1330496671401173,-0.19687668632451283,-0.08338928610826335,2509
-0.0517525477759058,-0.028902955034030592,-0.1371404054903559,-0.20079980968892344,-0.08105279399091214,2513
-0.06683478463292475,-0.0299731541043744,-0.09961159968726754,-0.2064857156977576,-0.09674325785780337,2517
-0.0529626934383167,-0.028410757848150506,-0.1382041405604366,-0.19805866328358293,-0.08201225684964128,2519
-0.05462119937174751,-0.0293785850327925,-0.1354222773860858,-0.1937116565365673,-0.08651479365293534,2525
-0.05493123190393122,-0.029667671775601267,-0.13267055568155137,-0.1950116800972061,-0.08736737252183838,2526
-0.05513273743138205,-0.02709289635482487,-0.13254598890083655,-0.1965867979141041,-0.08829009137898061,2531
-0.054210782071541924,-0.029429762539884257,-0.1338359498683698,-0.19927611879267043,-0.08289589870766191,2533
-0.05330209147701184,-0.02602445691571448,-0.14066536175081992,-0.2029054985827321,-0.07675110325384975,2534
-0.2335415558091088,-0.055800535664648265,0.0923191608297552,-0.20548172096517495,-0.0971438603709508,2537
-0.054648024687131265,-0.027846133422887626,-0.09879742259014343,-0.2303198950616012,-0.08803703621836438,2539
-0.05415307264631386,-0.029968911729924125,-0.1348874033673498,-0.19920347903160132,-0.08143564520493869,2540
-0.05104540573605408,-0.028221833094245835,-0.13192045957866386,-0.19814163358839432,-0.09031917998276931,2544
-0.0536025668623666,-0.03239099702929732,-0.13371627586777785,-0.20005739121318167,-0.07988128100750369,2547
-0.053026675618182625,-0.033934054998355716,-0.13181744358486386,-0.19818005834447525,-0.08269027943424986,2554
-0.07698493075455068,-0.04092103670164902,-0.13160021182325637,-0.1547248143309867,-0.09541751836968433,2556
-0.051308893399306756,-0.027632567326396917,-0.131674921412544,-0.20144922221033712,-0.08758290763154304,2558
-0.07639014059065806,-0.037795765635029024,-0.13764779847059994,-0.13749862876822136,-0.1103161785156186,2559
-0.06007765387381069,-0.0321082420159168,-0.13310854154724872,-0.20075907377391863,-0.06859500076923206,2561
-0.05765164746335979,-0.03144699860103991,-0.09119756159268468,-0.2345643807137851,-0.08478792360925841,2566
-0.05271182677322543,-0.030084037773051936,-0.13675374950398161,-0.1985258126747341,-0.08157308525513467,2567
-0.054312272426488804,-0.024466665527659134,-0.1295928742082862,-0.18900099955608018,-0.10227570026161263,2569
-0.18489595373971887,-0.04646151555904267,0.08351863740709065,-0.2673862704843017,-0.08442340960415426,2572
-0.05289499152937188,-0.031680388028214324,-0.13244661056821722,-0.2121306500552125,-0.07049587179911122,2576
-0.046940645311983074,-0.03315133932285729,-0.158844687070713,-0.23348758058107932,-0.02722425969349367,2586
-0.05232900828292411,-0.028299561712189954,-0.09855396623423358,-0.21591111146691191,-0.10455486428386834,2594
-0.05152182768701439,-0.027508167367445564,-0.13434670813191624,-0.20271381161014734,-0.0835579971836042,2595
-0.0526028492024517,-0.028590063040943966,-0.09730577798234354,-0.2255798239843386,-0.09556999777005014,2596
-0.05330508434604229,-0.030193773919968792,-0.1095123969824105,-0.21120955217218562,-0.09542770455952032,2599
-0.052932137459944774,-0.034057560409293405,-0.12976463433316499,-0.19455207446665054,-0.08834210531107323,2605
-0.05313483752903066,-0.03546293842524585,-0.13236766574596545,-0.1926065176723275,-0.0860765526075572,2606
-0.07284547864440055,-0.03371493270513974,-0.10411138063920353,-0.19904895303687742,-0.08992776695450631,2608
-0.05115230202715308,-0.03059059865710587,-0.129359444131124,-0.1921099210951193,-0.09643624606962523,2611
-0.0734465800528374,-0.06138608880785996,-0.14193255573995642,-0.10281165218568171,-0.11007163519379232,2612
-0.054627841085820215,-0.03362077094988822,-0.13348693741247772,-0.19692879559312623,-0.08098416693881455,2613
-0.05399981144527768,-0.03299831395337565,-0.13564166812386771,-0.19764940721838903,-0.07935931123921719,2614
-0.0767628852784096,-0.04251771359707581,-0.1502153280976199,-0.14224304711921262,-0.0829095378878089,2618
-0.05394178224427686,-0.030583452455364386,-0.13464833518804756,-0.19712516743266256,-0.08334977465977622,2622
-0.18828794023035658,-0.05080909328209013,-0.037639931463147064,0.038596119391523256,-0.23650766639605564,2623
-0.22023336901859614,-0.04999644969517095,0.07966809679189274,-0.1959963666110802,-0.10809042344717334,2624
-0.058113830245570604,-0.03225159606029748,-0.08750731958162408,-0.2288785079595942,-0.09289725813304131,2625
-0.23352246807901175,-0.05689026494881615,0.07939659522875313,-0.12458105250150597,-0.1640513216795464,2627
-0.058201469764964764,-0.03287582711404248,-0.13050602993652619,-0.19446446220482835,-0.08360072295976492,2629
-0.14695471432804424,-0.014781740027575792,0.06927767672236519,-0.3222980372872786,-0.08489169705959301,2630
-0.057948045968319296,-0.031177401000179007,-0.13147128200992383,-0.20987729237652328,-0.06917449062518181,2631
-0.057869717090895015,-0.03384276177836399,-0.1300776111935316,-0.19807634165783622,-0.07978208025950038,2634
-0.0868448968373957,-0.040159506722914594,-0.15712617052884442,-0.1172865370598263,-0.09823140083114618,2635
-0.21810980506818267,-0.05342156615438173,0.08101711146751489,-0.09822019237504573,-0.20591405985003075,2640
-0.08622788332104298,-0.03658861595581189,-0.1222921895195088,-0.12846443320750472,-0.12607538997625845,2648
-0.1821271530379304,-0.05823062012079663,-0.017573962553867215,-0.05251358505463536,-0.18920319121289667,2650
-0.05937647580136252,-0.03154607580604683,-0.09730563580665828,-0.21964256486614414,-0.09177775969991525,2657
-0.1505372112482333,-0.07089406310006234,0.06079266350973784,-0.08895542668838097,-0.08005447445318806,2660
-0.03929354619810984,-0.04918483344194928,-0.16859926597275393,-0.22349440690273492,0.015923540535421905,2666
-0.06863237784944252,-0.08369644141358162,-0.19919677106122188,-0.2235489055700222,0.08542598391414108,2668
-0.07179189255657423,-0.07334638209037009,-0.08367018319395442,-0.3791132331753246,0.14327317903609735,2671
-0.053560414974204267,-0.032607051184564396,-0.09851807563104199,-0.2264001791975819,-0.08856279099273419,2672
-0.052752630514344596,-0.03439238029153367,-0.13284718989961364,-0.195821336195599,-0.08383497507903591,2676
-0.057112519422439376,-0.033848389153129745,-0.10819110077784208,-0.2176439451421557,-0.08285255748456011,2678
-0.05198521338891952,-0.02888177627738972,-0.13371927732886943,-0.1993887375537004,-0.08567350743124771,2680
-0.05460102980883958,-0.03451538551040597,-0.1314859517590115,-0.1992901383489177,-0.07975600655295173,2681
-0.058338346989429996,-0.03598791623977953,-0.13171255535559118,-0.19165907560778161,-0.08195061778754444,2693
-0.05495911194789492,-0.029258647631711262,-0.12961376754616638,-0.1904875322014595,-0.09532945265289446,2698
-0.22610713849018751,-0.05026224869658167,0.020827564071977573,0.027303719227940493,-0.2364104080932755,2699
-0.05879464682983504,-0.03385520652323075,-0.1292304524203901,-0.20011951946920725,-0.07764868673746377,2700
-0.053577434122132804,-0.02569564131423507,-0.13549081171365157,-0.1971411649302859,-0.08774345989982163,2702
-0.20690465513422737,-0.06507970898050576,0.06994665237317212,-0.09370339730983447,-0.20390740292873108,2703
-0.053739960932537835,-0.03181345399609039,-0.13396311841932626,-0.19736373778338936,-0.08276824084878319,2704
-0.18255049831182077,-0.06466640892349489,0.00799425300500629,0.15981948509082966,-0.1852453428406468,2705
-0.056260923466688866,-0.03425383047223484,-0.13275791382516244,-0.1942222742654157,-0.08215356995062564,2707
-0.08221882672255175,-0.038948676654912924,-0.12228911695617588,-0.13270698601805478,-0.12348490562843187,2711
-0.05412011965044344,-0.030197243495011204,-0.13403201250420352,-0.19545894934241304,-0.08584018698805654,2713
-0.0829558862643293,-0.041098036981832585,-0.11125526658773166,-0.17064018961811872,-0.09369913252811596,2717
-0.05596826805195983,-0.034054827791416484,-0.13017995363020268,-0.19939391718179242,-0.08005154532475547,2725
-0.05652760219024488,-0.034826523700635874,-0.09614114833622399,-0.21998008547048747,-0.09217315228253511,2727
-0.0851231199633417,-0.03836773617840882,-0.12974349748984407,-0.0856968429759822,-0.1607173153725506,2729
-0.057805094288742406,-0.032342711013636,-0.09542933400104527,-0.22466795591906663,-0.08940341675763716,2733
-0.07987792747578389,-0.03720288866448681,-0.11588098802740067,-0.16717701020391929,-0.09950969760853698,2735
-0.055799137075229065,-0.030714360315071746,-0.13153551080800926,-0.20842547501277797,-0.07317402876903985,2740
-0.22375507677984918,-0.05371743352213327,0.08596696053658401,-0.1529904787879626,-0.15515248342676669,2742
-0.07735654752624552,-0.0377552348171694,-0.1497628811659974,-0.1468285536683999,-0.0879452948023152,2743
-0.04955828535096484,-0.02920693672227736,-0.13364939487346592,-0.20153635016812513,-0.08569754486529416,2747
-0.047262786427291426,-0.02588712932025078,-0.1225476758307504,-0.21530806426098914,-0.0786428561408452,2750
-0.09781333036879175,-0.10512358232834323,-0.2187608185409132,-0.1806415100068013,0.102690729264723,2763
-0.08071044982956933,-0.040624916131171154,-0.10498235016831496,-0.08435837620438146,-0.18897241964668943,2765
-0.05244696560657868,-0.028552971774913526,-0.13245192715978815,-0.1936791124273815,-0.09251753501146492,2773
-0.20044888710605577,-0.04791295192969836,0.061844729831698024,-0.20874904184446402,-0.10438236093160594,2778
-0.057180839311172786,-0.038309517356402104,-0.1297005808637071,-0.1919151717013142,-0.08254240274753057,2780
-0.0580555844841024,-0.029605377329274284,-0.10439106861658595,-0.20256926209874895,-0.10502721945141508,2781
-0.05685489778983868,-0.03362341174440244,-0.13044005885569615,-0.2059857269520519,-0.07274441663813781,2782
-0.0574032812204093,-0.03789089587886803,-0.13024049699030935,-0.19302186333468663,-0.08109197455585378,2783
-0.05380159939694125,-0.03842688615438407,-0.1300091622186039,-0.1947138467273632,-0.08269701748283473,2787
-0.061468046428725026,-0.04488537645027972,-0.0728233767002764,-0.23143564239449926,-0.08403607000634666,2789
-0.22981427827194473,-0.05937286539004343,0.09037090969363726,-0.20121177702774123,-0.09962050098403571,2790
-0.07685277095295301,-0.04135161595663375,-0.10637724781614122,-0.1635387196819627,-0.11152815757243671,2795
-0.05399079554323264,-0.030390606650849424,-0.1333202178304085,-0.1976394885674954,-0.08430740338814122,2801
-0.2144912502626616,-0.05169247078986421,0.07600817901163968,-0.20813850896780525,-0.10133446097143536,2803
-0.05999572078942536,-0.0318695826957253,-0.10817086823902389,-0.21414690641756318,-0.08546543383838966,2804
-0.13389072872131125,-0.04552273826470989,0.07101439030973611,-0.3059172158792667,-0.08533221942457492,2806
-0.05726683543356496,-0.031743770595349545,-0.1292850716942202,-0.21046869353711134,-0.07088414071988085,2808
-0.056317327947907156,-0.032030906411962295,-0.13125635334451655,-0.19945659815873862,-0.08058732611700208,2809
-0.052208524064146326,-0.029404259792269537,-0.13537998595252548,-0.20148153298226565,-0.08117420918892013,2810
-0.05352889668365197,-0.029538609499619065,-0.12705815676506976,-0.19521054225341675,-0.09431230677836902,2813
-0.08832176796182839,-0.043617671291265814,-0.11554838002453201,-0.0685985508646827,-0.18356214183781722,2814
-0.05752443615154652,-0.032968901193403684,-0.13006170421673124,-0.19888128631038263,-0.08021218410806322,2815
-0.06073610457320505,-0.03180533321441914,-0.09317555060239677,-0.22355199166898,-0.0903795319211264,2817
-0.05179203910266433,-0.03605330311778276,-0.13035644817812048,-0.1976393702405,-0.08380735134105949,2822
-0.08168492884598115,-0.03660012675373731,-0.11664369661518359,-0.12733235016420996,-0.1373874096010144,2827
-0.05050544724984405,-0.03434509707806738,-0.13110773991027078,-0.20802204626039766,-0.07566818148154725,2838
-0.1546958649127301,-0.06598394690799399,0.08782513486231823,-0.1789588511741715,-0.09783498384754886,2842
-0.04322363119355777,-0.03157053286063338,-0.151665058988392,-0.2183670244630267,-0.04982226447451602,2844
-0.04474696175642467,-0.0779864482525397,-0.20990394859729114,-0.24067541275878768,0.07866425938491664,2849
-0.15964610666248036,-0.10068343319812273,0.022068001899551905,-0.31581806728815426,0.10443109326907897,2852
-0.06442087387152441,-0.13031282661371668,-0.17606478206638765,-0.2361436992878833,0.1372936698593862,2855
-0.09041919811877495,-0.10721699090099965,-0.2080068643234119,-0.19743998521592646,0.1334345265789864,2856
-0.07296499909765858,-0.07506146300065603,-0.17841965954999053,-0.2805452298589046,0.12234283952708461,2861
-0.045132917066062574,-0.05066374756128449,-0.1038351344339492,-0.1835163365800861,0.223499623661257,2862
-0.11495662131707815,-0.12024661431745398,-0.017447087971501973,-0.23353862118872024,0.19654043281462616,2864
-0.046600203053121035,-0.03276477148150402,-0.1322881984190152,-0.19978606512258762,-0.08820927390389882,2865
-0.05092440612662324,-0.037611037963826456,-0.13196222513668343,-0.1956100452440464,-0.08354079750894751,2869
-0.04653953772816569,-0.03662957189854211,-0.13517012918555038,-0.20096365894523519,-0.08034561422263355,2878
-0.15194403369442686,-0.03327779984839563,0.031920430938426975,0.15641614476921778,-0.18776325414494857,2879
-0.04870844655534142,-0.03862603222726002,-0.13262511798341778,-0.1941056437134321,-0.08558327150067545,2881
-0.04911388891108783,-0.037551751481412356,-0.09524249895449528,-0.22143513093613446,-0.09130524169699704,2883
-0.05204102567436916,-0.03630759537161249,-0.09570529892269505,-0.22608445358821982,-0.0895101384232303,2884
-0.04597062012299473,-0.034790269149903075,-0.13608468351607167,-0.19791334237471214,-0.08488959681644526,2886
-0.042146886047868606,-0.029960914850740875,-0.13549693359480178,-0.2016849358952355,-0.08535884159148001,2887
-0.0488621037867106,-0.035812690550575295,-0.13453928858563563,-0.1972025006304208,-0.08323192842678484,2890
-0.04941167697835512,-0.03197925462782836,-0.13689194421782486,-0.19950659618214198,-0.08185903997397725,2896
-0.0497983932555179,-0.033638065595491214,-0.13545751444720291,-0.2056671244560044,-0.07508741422591077,2897
-0.048012158485298606,-0.029155699041131567,-0.13819082107466402,-0.20396265569595062,-0.08032717768308187,2903
-0.07262936928485468,-0.04736429687402012,0.017903945043066277,-0.0005843275772547931,-0.08197446328706448,2904
-0.04899415911723158,-0.03673042105342144,-0.13180010223949234,-0.1999490552182788,-0.08217477435170285,2905
-0.04843562460822891,-0.03454237375872804,-0.13067594409580913,-0.19953205220361298,-0.08646251731374793,2910
-0.15110603728349845,-0.04003696617126666,0.07884883633833954,-0.29721359585115587,-0.08514074901254598,2911
-0.0487983620943387,-0.033810627628844375,-0.13113262445775023,-0.2003373122003163,-0.08556958559887748,2912
-0.049093693198838426,-0.0358617791549129,-0.13165841971056103,-0.1987912509251531,-0.08424336899066212,2917
-0.051227837605686125,-0.034147507696652396,-0.13224777009383198,-0.19913849956331595,-0.08288689702064092,2922
-0.08494049509151368,-0.037982621867765805,-0.11681377318297312,-0.1251523927566597,-0.12975922908121432,2925
-0.05104468179857341,-0.03415248676544331,-0.13056924893562336,-0.19689598973409156,-0.08698610474639537,2929
-0.0693139780525515,-0.03903626701634415,-0.09960922045168107,-0.21623825344112926,-0.07045079301842089,2936
-0.04813635944373646,-0.03307639052899045,-0.10917204895180914,-0.2518640546380115,-0.057399658417579096,2939
-0.04964874191354429,-0.06262231469240095,-0.15769661399008714,-0.22281755386089827,0.023136712476804863,2941
-0.04514473951210742,-0.0295659579077525,-0.13005204770770554,-0.19454269903246604,-0.1003430678200957,2943
-0.04745712888070308,-0.032822355670101416,-0.12928881218116395,-0.19346750653786288,-0.09661270871029547,2945
-0.04879773553909818,-0.03196450482995634,-0.13623824189953487,-0.19664249575349296,-0.08600553395804424,2946
-0.07311373119090439,-0.04179021945489042,-0.16043816793919974,-0.1414183021110882,-0.08288809128404352,2949
-0.04836271531683536,-0.031405979038376296,-0.1313364866158036,-0.19432262775182566,-0.09422070325728624,2952
-0.05157126911950731,-0.04665907746653271,-0.06304493121246955,-0.24135323005474596,-0.08702000412687132,2963
-0.04836180304969521,-0.02891390155583741,-0.13837961210414565,-0.20089201828664663,-0.08310117698380183,2965
-0.051246793042223134,-0.03480010783155852,-0.11184405267156178,-0.21702051264858427,-0.08473704578619978,2970
-0.055811047818872445,-0.03499623360462584,-0.10260171141030429,-0.21222007874521448,-0.09401944040111047,2972
-0.05293146950954243,-0.01600325976128009,-0.14064502164741027,-0.20522940135436088,-0.0848393597075326,2985
-0.051530228241170664,-0.014609796340890803,-0.14167530647709103,-0.21755416253154936,-0.07427901838942462,2988
-0.08314357309181693,-0.015124405755551646,-0.170058426263067,-0.1002070969958656,-0.1311150098738255,2994
-0.1943975256379266,-0.023762927795924798,0.002860944098913089,0.126639849071387,-0.1909888517165753,2997
-0.048743100730662195,-0.03579971322116514,-0.13039709645995753,-0.19694157884974167,-0.08776702271860073,3006
-0.0575163447611518,-0.044419980440711195,-0.101584165618926,-0.22731188342212086,-0.04881613773721683,3013
-0.045502921023785656,-0.08861201892814133,-0.19792643781974562,-0.21449862357989008,0.10689148937143576,3022
-0.04986966963391305,-0.08149364713118,-0.1857242151196111,-0.24507187695455507,0.10751089685913194,3023
-0.06544075864512701,-0.06598260436972483,-0.1601554565554565,-0.22602670899279956,0.15795701658298136,3026
-0.05386592299473041,-0.014930566650048048,-0.11762935576424469,-0.2236240573958662,-0.08959860917523732,3032
-0.05394315417254079,-0.032417100322337106,-0.1369809499310579,-0.2040398749689391,-0.07226743258525162,3034
-0.05050906345538665,-0.03420416988976379,-0.09885070616942784,-0.22859465386125374,-0.08748991860429475,3035
-0.043001260048935515,-0.030839174960905144,-0.13204143820169473,-0.19841029555026624,-0.09535634321832501,3037
-0.2211733725622138,-0.0526686809933424,0.0793853269760154,-0.18917112160961377,-0.11102066379097313,3038
-0.053181546596406296,-0.03401076739194171,-0.13005795825969016,-0.19773093739867972,-0.08466730233340908,3040
-0.05265066989744856,-0.035456408768333225,-0.1307246630256209,-0.1939830815285944,-0.08683368876012973,3043
-0.05756896640274314,-0.03532916627909108,-0.1315199030492403,-0.19420014490144302,-0.08103033134760967,3045
-0.057628404338894865,-0.03352279857504648,-0.13144766767551527,-0.19573556290613134,-0.08131407848453868,3047
-0.08696295326257451,-0.040017402395295304,-0.12906171999546562,-0.12909541581431555,-0.11451102051247658,3050
-0.23768739365475994,-0.06077385166113951,0.09152093890952095,-0.18382612045495605,-0.10388208511879256,3051
-0.06854392402370978,-0.03510650789258835,-0.08485341282556867,-0.22865458038997546,-0.08249008684828474,3052
-0.23435418990398524,-0.06057126226893936,0.08463911044977754,-0.1998866676394264,-0.08947550261755285,3054
-0.06044381841083002,-0.03398869044801124,-0.10047416909944276,-0.2112658703914188,-0.09347596363042454,3055
-0.22746255943465174,-0.05607737188645719,0.08839401262584358,-0.20885584119985418,-0.09564675208500838,3059
-0.053307191204701586,-0.02082476591003088,-0.12610504630585742,-0.19528866032314338,-0.08912284823639378,3065
-0.06556442302830691,-0.031111740337293407,-0.12958604633434126,-0.1957504337014332,-0.0776358685787529,3066
-0.054537161222363656,-0.029925145026865486,-0.13494102428542806,-0.2014471650614625,-0.07879801638400735,3069
-0.05550342927843158,-0.029455634094148905,-0.1310523696341642,-0.21244941249489616,-0.07118766647848605,3080
-0.0531872464521947,-0.030393605058696736,-0.12581478754178446,-0.19370552777896582,-0.09654734514848505,3081
-0.059481640794102314,-0.03229371948904127,-0.09369547570764417,-0.23179698798713785,-0.08238068800220215,3085
-0.05686539867497891,-0.03337883482037715,-0.1306535425759936,-0.19661632401749113,-0.08213441189128634,3091
-0.05306892637160349,-0.02788735656895014,-0.13249519885776648,-0.20567217328910034,-0.07552485689270652,3096
-0.08224085746920914,-0.03216105160530683,-0.11752145825833166,-0.13752288956091535,-0.12520225508636446,3098
-0.04554344892989445,-0.025050646167742947,-0.14766386895719516,-0.22675576596466424,-0.03463478196062967,3104
-0.06807197466866427,-0.09912259513402875,-0.17351149417183487,-0.20401862016179947,0.07007617215620143,3105
-0.08608658709753929,-0.09340902426997175,-0.16711178185434603,-0.24922039571970128,0.11617927696143193,3106
-0.2256730750292539,-0.06273790046418433,0.09072545041292213,-0.09691551892226373,-0.2000474679773466,3112
-0.05675095261770526,-0.03335326383639407,-0.13197773257990195,-0.19958102287536875,-0.0779855400707567,3116
-0.06223352271463873,-0.03427692836531059,-0.13496004338360024,-0.20445806034412778,-0.06371995717244887,3117
-0.07722515027699342,-0.036111190786581066,-0.14828580413782189,-0.14774417075399437,-0.09028219602473657,3118
-0.07826062294350693,-0.03819048080011935,-0.15117116973796899,-0.14375401062050017,-0.0882722278780319,3122
-0.05848122745634096,-0.03218627063773268,-0.13125020828899397,-0.2009974773772897,-0.07673332821976954,3124
-0.05557878727677649,-0.029313158199364357,-0.13557131429179065,-0.1975954092276074,-0.08158984298458784,3127
-0.05889708970389191,-0.030430169449878725,-0.12648369903861365,-0.20826253295353378,-0.07557502083420964,3128
-0.05621943637417939,-0.03212403132553338,-0.13465318464555232,-0.19463963339882473,-0.082012226236037,3130
-0.05891225193477904,-0.03209153605393173,-0.13265209523341176,-0.20060727652017876,-0.07538535223782535,3132
-0.05515755028230946,-0.014704180410608577,-0.14265795456767966,-0.2006476111072312,-0.08648121561229792,3137
-0.13905806227329887,-0.00244187252369986,0.05449067365329547,-0.32260406679473924,-0.09003518404168444,3138
-0.0551069091085172,-0.018265896662198057,-0.14152095220449262,-0.20039252411023173,-0.08436222989468702,3144
-0.05090190580103669,-0.036785701639086905,-0.1295560432415986,-0.1970120052445405,-0.08539285605386476,3149
-0.05182405023152804,-0.01963033867805393,-0.1380101509079826,-0.20367938753782386,-0.08650458462473816,3150
-0.048373535979000605,-0.03240229874538257,-0.12916791017728665,-0.20157630745659566,-0.08812845962186186,3158
-0.2333979449324081,-0.055067655231519394,0.08340595065110294,-0.15733284477291062,-0.13725601769439266,3160
